STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,DUP,ANALY_DATE,NIR_N,NIR_PAFNN,NIR_NPE,NIR_LIGNIN,NIR_WSCARB,NIR_TANNIN,LAB,COMMENT
TD023,2,"LIDET_HBR",P,1,"QUPR",L,14771,2,1999-10-08,1.280,1.356,5.130,43.910,2.000,1.390,OSU,
TD023,2,"LIDET_HBR",3,1,"QUPR",L,4769,1,2002-02-14,1.310,1.386,,,,,OSU,
TD023,2,"LIDET_HBR",1,1,"QUPR",L,4771,1,2002-02-14,1.330,1.412,,,,,OSU,
TD023,2,"LIDET_HBR",4,1,"QUPR",L,4768,1,2002-02-14,1.370,1.455,,,,,OSU,
TD023,2,"LIDET_HBR",2,1,"QUPR",L,4770,1,2002-02-14,1.370,1.457,,,,,OSU,
TD023,2,"LIDET_HBR",P,1,"QUPR",L,14771,1,2002-02-14,1.470,1.538,,,,,OSU,
TD023,2,"LIDET_HBR",4,2,"QUPR",L,4764,2,1999-10-08,1.460,1.524,5.900,41.040,0.970,1.280,OSU,
TD023,2,"LIDET_HBR",4,2,"QUPR",L,4764,1,2002-02-14,1.590,1.674,,,,,OSU,
TD023,2,"LIDET_HBR",1,2,"QUPR",L,4767,2,1999-10-08,1.620,1.705,5.890,44.840,1.180,0.810,OSU,
TD023,2,"LIDET_HBR",P,2,"QUPR",L,14767,2,1999-10-08,1.740,1.858,4.690,46.840,1.780,0.310,OSU,
TD023,2,"LIDET_HBR",1,2,"QUPR",L,4767,1,2002-02-14,1.840,1.973,,,,,OSU,
TD023,2,"LIDET_HBR",3,2,"QUPR",L,4765,,2002-10-01,1.850,1.975,,,,,OSU,
TD023,2,"LIDET_HBR",P,2,"QUPR",L,14767,1,2002-02-14,1.930,2.026,,,,,OSU,
TD023,2,"LIDET_HBR",2,2,"QUPR",L,4766,2,1999-10-08,1.960,2.070,4.650,42.870,0.890,0.950,OSU,
TD023,2,"LIDET_HBR",3,2,"QUPR",L,4765,,2002-10-01,1.850,2.223,,,,,OSU,
TD023,2,"LIDET_HBR",2,2,"QUPR",L,4766,1,2002-02-14,2.140,2.333,,,,,OSU,
TD023,2,"LIDET_HBR",4,3,"QUPR",L,4760,1,2002-02-14,1.670,1.774,,,,,OSU,
TD023,2,"LIDET_HBR",4,3,"QUPR",L,4760,2,1999-10-08,1.760,1.835,4.150,40.530,0.780,0.740,OSU,
TD023,2,"LIDET_HBR",P,3,"QUPR",L,14763,2,1999-10-08,1.900,1.954,4.430,43.720,1.830,0.230,OSU,
TD023,2,"LIDET_HBR",P,3,"QUPR",L,14763,1,2002-02-14,2.050,2.195,,,,,OSU,
TD023,2,"LIDET_HBR",2,3,"QUPR",L,4762,,2003-01-13,2.630,2.872,,,,,OSU,
TD023,2,"LIDET_HBR",1,3,"QUPR",L,4763,,2003-01-13,2.640,2.926,,,,,OSU,
TD023,2,"LIDET_HBR",2,3,"QUPR",L,4762,,2003-01-13,2.680,2.927,,,,,OSU,
TD023,2,"LIDET_HBR",1,3,"QUPR",L,4763,,2003-01-13,2.660,2.948,,,,,OSU,
TD023,2,"LIDET_HBR",3,3,"QUPR",L,4761,,2003-01-13,2.860,3.183,,,,,OSU,
TD023,2,"LIDET_HBR",3,3,"QUPR",L,4761,,2003-01-13,2.890,3.217,,,,,OSU,
TD023,2,"LIDET_HBR",2,4,"QUPR",L,4758,2,1999-10-08,1.890,1.901,2.230,45.880,2.640,0.090,OSU,
TD023,2,"LIDET_HBR",1,4,"QUPR",L,4759,2,1999-10-08,1.890,1.913,1.960,43.790,2.180,0.070,OSU,
TD023,2,"LIDET_HBR",3,4,"QUPR",L,4757,2,1999-10-08,1.880,1.931,2.800,46.880,2.740,0.120,OSU,
TD023,2,"LIDET_HBR",P,4,"QUPR",L,14759,2,1999-10-08,1.910,1.932,2.890,44.960,2.190,0.190,OSU,
TD023,2,"LIDET_HBR",4,4,"QUPR",L,4756,2,1999-10-08,2.030,2.171,3.080,47.440,2.410,0.040,OSU,
TD023,2,"LIDET_HBR",1,4,"QUPR",L,4759,1,2002-02-14,2.030,2.282,,,,,OSU,
TD023,2,"LIDET_HBR",P,4,"QUPR",L,14759,1,2002-02-14,2.120,2.310,,,,,OSU,
TD023,2,"LIDET_HBR",2,4,"QUPR",L,4758,1,2002-02-14,2.150,2.464,,,,,OSU,
TD023,2,"LIDET_HBR",3,4,"QUPR",L,4757,1,2002-02-14,2.200,2.515,,,,,OSU,
TD023,2,"LIDET_HBR",4,4,"QUPR",L,4756,1,2002-02-14,2.340,2.741,,,,,OSU,
TD023,2,"LIDET_HBR",P,5,"QUPR",L,14755,2,1999-10-08,1.900,1.911,0.520,45.000,2.750,0.210,OSU,
TD023,2,"LIDET_HBR",3,5,"QUPR",L,4753,1,2002-02-14,1.950,2.055,,,,,OSU,
TD023,2,"LIDET_HBR",2,5,"QUPR",L,4754,1,2002-02-14,2.130,2.147,,,,,OSU,
TD023,2,"LIDET_HBR",4,5,"QUPR",L,4752,1,2002-02-14,2.250,2.280,,,,,OSU,
TD023,2,"LIDET_HBR",3,5,"QUPR",L,4753,1,2002-02-14,1.950,2.295,,,,,OSU,
TD023,2,"LIDET_HBR",1,5,"QUPR",L,4755,1,2002-02-14,2.230,2.316,,,,,OSU,
TD023,2,"LIDET_HBR",P,5,"QUPR",L,14755,1,2002-02-14,2.190,2.402,,,,,OSU,
TD023,2,"LIDET_HBR",2,5,"QUPR",L,4754,1,2002-02-14,2.130,2.438,,,,,OSU,
TD023,2,"LIDET_HBR",4,5,"QUPR",L,4752,1,2002-02-14,2.250,2.597,,,,,OSU,
TD023,2,"LIDET_HBR",1,5,"QUPR",L,4755,1,2002-02-14,2.230,2.619,,,,,OSU,
TD023,2,"LIDET_HBR",1,6,"QUPR",L,4751,1,2002-02-14,2.030,2.123,,,,,OSU,
TD023,2,"LIDET_HBR",4,6,"QUPR",L,4748,1,2002-02-14,2.200,2.297,,,,,OSU,
TD023,2,"LIDET_HBR",2,6,"QUPR",L,4750,1,2002-02-14,2.300,2.379,,,,,OSU,
TD023,2,"LIDET_HBR",1,1,"THPL",L,1324,3,1999-10-08,0.730,0.783,14.980,45.040,1.070,0.870,OSU,
TD023,2,"LIDET_HBR",3,1,"THPL",L,1322,3,1999-10-08,0.730,0.790,15.510,46.180,0.920,1.480,OSU,
TD023,2,"LIDET_HBR",2,1,"THPL",L,1323,3,1999-10-08,0.760,0.836,12.190,43.460,1.160,1.620,OSU,
TD023,2,"LIDET_HBR",2,1,"THPL",L,1323,3,1999-10-08,0.760,0.844,12.190,43.460,1.160,1.620,OSU,
TD023,2,"LIDET_HBR",2,1,"THPL",L,1323,3,1999-10-08,0.760,0.850,12.190,43.460,1.160,1.620,OSU,
TD023,2,"LIDET_HBR",P,1,"THPL",L,11324,2,1999-10-08,0.800,0.876,11.740,43.170,0.900,0.900,OSU,
TD023,2,"LIDET_HBR",1,1,"THPL",L,1324,1,2002-02-14,0.830,0.910,,,,,OSU,
TD023,2,"LIDET_HBR",3,1,"THPL",L,1322,1,2002-02-14,0.860,0.945,,,,,OSU,
TD023,2,"LIDET_HBR",4,1,"THPL",L,1321,2,1999-10-08,0.900,0.967,12.710,41.460,1.020,0.960,OSU,
TD023,2,"LIDET_HBR",4,1,"THPL",L,1321,1,2002-02-14,0.940,1.018,,,,,OSU,
TD023,2,"LIDET_HBR",P,1,"THPL",L,11324,1,2002-02-14,0.930,1.021,,,,,OSU,
TD023,2,"LIDET_HBR",1,1,"THPL",L,1324,2,2002-02-14,2.540,2.838,,,,,OSU,
TD023,2,"LIDET_HBR",3,1,"THPL",L,1322,2,2002-02-14,2.630,2.974,,,,,OSU,
TD023,2,"LIDET_HBR",P,2,"THPL",L,11320,2,1999-10-08,0.910,0.986,7.320,46.250,1.140,0.880,OSU,
TD023,2,"LIDET_HBR",4,2,"THPL",L,1317,2,1999-10-08,0.970,1.025,7.230,42.710,1.200,0.800,OSU,
TD023,2,"LIDET_HBR",P,2,"THPL",L,11320,1,2002-02-14,0.980,1.054,,,,,OSU,
TD023,2,"LIDET_HBR",1,2,"THPL",L,1320,2,1999-10-08,0.990,1.067,11.090,48.650,1.720,0.810,OSU,
TD023,2,"LIDET_HBR",4,2,"THPL",L,1317,1,2002-02-14,1.050,1.115,,,,,OSU,
TD023,2,"LIDET_HBR",2,2,"THPL",L,1319,2,1999-10-08,1.060,1.149,8.810,44.640,1.470,0.890,OSU,
TD023,2,"LIDET_HBR",3,2,"THPL",L,1318,2,1999-10-08,1.170,1.238,8.920,40.990,0.450,0.570,OSU,
TD023,2,"LIDET_HBR",2,2,"THPL",L,1319,1,2002-02-14,1.160,1.268,,,,,OSU,
TD023,2,"LIDET_HBR",1,2,"THPL",L,1320,1,2002-02-14,1.170,1.274,,,,,OSU,
TD023,2,"LIDET_HBR",3,2,"THPL",L,1318,1,2002-02-14,1.230,1.310,,,,,OSU,
TD023,2,"LIDET_HBR",4,3,"THPL",L,1313,2,1999-10-08,1.120,1.199,6.370,48.540,2.830,0.290,OSU,
TD023,2,"LIDET_HBR",2,3,"THPL",L,1315,1,2002-02-14,1.200,1.263,,,,,OSU,
TD023,2,"LIDET_HBR",2,3,"THPL",L,1315,2,1999-10-08,1.210,1.286,5.580,41.690,1.980,0.390,OSU,
TD023,2,"LIDET_HBR",P,3,"THPL",L,11316,2,1999-10-08,1.200,1.288,7.550,45.810,2.340,0.600,OSU,
TD023,2,"LIDET_HBR",P,3,"THPL",L,11316,1,2002-02-14,1.260,1.362,,,,,OSU,
TD023,2,"LIDET_HBR",3,3,"THPL",L,1314,2,1999-10-08,1.300,1.410,7.890,44.750,2.360,0.440,OSU,
TD023,2,"LIDET_HBR",3,3,"THPL",L,1314,1,2002-02-14,1.320,1.437,,,,,OSU,
TD023,2,"LIDET_HBR",4,3,"THPL",L,1313,1,2002-02-14,1.360,1.520,,,,,OSU,
TD023,2,"LIDET_HBR",P,4,"THPL",L,11312,2,1999-10-08,1.020,1.060,4.400,49.560,3.060,0.340,OSU,
TD023,2,"LIDET_HBR",1,4,"THPL",L,1312,2,1999-10-08,1.030,1.069,3.780,50.950,3.370,0.410,OSU,
TD023,2,"LIDET_HBR",4,4,"THPL",L,1309,2,1999-10-08,1.390,1.440,3.620,44.750,2.380,0.120,OSU,
TD023,2,"LIDET_HBR",2,4,"THPL",L,1311,2,1999-10-08,1.400,1.449,4.010,43.860,2.100,0.340,OSU,
TD023,2,"LIDET_HBR",P,4,"THPL",L,11312,1,2002-02-14,1.450,1.498,,,,,OSU,
TD023,2,"LIDET_HBR",2,4,"THPL",L,1311,1,2002-02-14,1.490,1.664,,,,,OSU,
TD023,2,"LIDET_HBR",4,4,"THPL",L,1309,1,2002-02-14,1.540,1.710,,,,,OSU,
TD023,2,"LIDET_HBR",1,4,"THPL",L,1312,1,2002-02-14,1.510,1.785,,,,,OSU,
TD023,2,"LIDET_HBR",3,4,"THPL",L,1310,2,1999-10-08,2.330,2.872,3.210,46.510,2.770,0.180,OSU,
TD023,2,"LIDET_HBR",3,4,"THPL",L,1310,1,2002-02-14,2.400,3.010,,,,,OSU,
TD023,2,"LIDET_HBR",2,5,"THPL",L,1307,1,2002-02-14,1.280,1.420,,,,,OSU,
TD023,2,"LIDET_HBR",2,5,"THPL",L,1307,1,2002-02-14,1.280,1.476,,,,,OSU,
TD023,2,"LIDET_HBR",P,5,"THPL",L,11308,2,1999-10-08,1.460,1.516,2.220,45.860,2.420,0.330,OSU,
TD023,2,"LIDET_HBR",3,5,"THPL",L,1306,1,2002-02-14,1.480,1.655,,,,,OSU,
TD023,2,"LIDET_HBR",4,5,"THPL",L,1305,1,2002-02-14,1.590,1.662,,,,,OSU,
TD023,2,"LIDET_HBR",3,5,"THPL",L,1306,1,2002-02-14,1.480,1.675,,,,,OSU,
TD023,2,"LIDET_HBR",P,5,"THPL",L,11308,1,2002-02-14,1.650,1.743,,,,,OSU,
TD023,2,"LIDET_HBR",1,5,"THPL",L,1308,1,2002-02-14,1.580,1.752,,,,,OSU,
TD023,2,"LIDET_HBR",4,5,"THPL",L,1305,1,2002-02-14,1.590,1.793,,,,,OSU,
TD023,2,"LIDET_HBR",1,5,"THPL",L,1308,1,2002-02-14,1.580,1.861,,,,,OSU,
TD023,2,"LIDET_HBR",4,6,"THPL",L,1301,1,2002-02-14,1.510,1.568,,,,,OSU,
TD023,2,"LIDET_HBR",2,6,"THPL",L,1303,1,2002-02-14,1.690,1.746,,,,,OSU,
TD023,2,"LIDET_HBR",3,6,"THPL",L,1302,1,2002-02-14,1.740,1.906,,,,,OSU,
TD023,2,"LIDET_HBR",1,6,"THPL",L,1304,1,2002-02-14,1.670,1.967,,,,,OSU,
TD023,2,"LIDET_HBR",4,1,"TRAE",L,2767,2,1999-10-08,0.570,0.595,2.660,64.720,1.710,0.150,OSU,
TD023,2,"LIDET_HBR",4,1,"TRAE",L,2767,1,2002-02-14,0.680,0.714,,,,,OSU,
TD023,2,"LIDET_HBR",P,1,"TRAE",L,12770,2,1999-10-08,0.840,0.882,1.180,65.710,2.400,0.140,OSU,
TD023,2,"LIDET_HBR",2,1,"TRAE",L,2769,2,1999-10-08,0.890,0.968,5.210,64.710,2.750,0.450,OSU,
TD023,2,"LIDET_HBR",1,1,"TRAE",L,2770,2,1999-10-08,0.910,0.969,4.480,63.300,2.300,0.200,OSU,
TD023,2,"LIDET_HBR",3,1,"TRAE",L,2768,2,1999-10-08,0.960,1.011,3.280,62.680,2.240,0.180,OSU,
TD023,2,"LIDET_HBR",1,1,"TRAE",L,2770,1,2002-02-14,0.990,1.045,,,,,OSU,
TD023,2,"LIDET_HBR",P,1,"TRAE",L,12770,1,2002-02-14,1.020,1.089,,,,,OSU,
TD023,2,"LIDET_HBR",3,1,"TRAE",L,2768,1,2002-02-14,1.100,1.165,,,,,OSU,
TD023,2,"LIDET_HBR",2,1,"TRAE",L,2769,1,2002-02-14,1.120,1.190,,,,,OSU,
TD023,2,"LIDET_HBR",2,2,"TRAE",L,2765,,2002-10-01,0.600,0.674,,,,,OSU,
TD023,2,"LIDET_HBR",2,2,"TRAE",L,2765,,2002-10-01,0.600,0.879,,,,,OSU,
TD023,2,"LIDET_HBR",4,2,"TRAE",L,2763,2,1999-10-08,0.970,1.004,3.010,62.320,2.420,1.480,OSU,
TD023,2,"LIDET_HBR",3,2,"TRAE",L,2764,2,1999-10-08,0.980,1.052,2.810,64.710,2.260,1.080,OSU,
TD023,2,"LIDET_HBR",4,2,"TRAE",L,2763,1,2002-02-14,1.210,1.288,,,,,OSU,
TD023,2,"LIDET_HBR",3,2,"TRAE",L,2764,1,2002-02-14,1.220,1.307,,,,,OSU,
TD023,2,"LIDET_HBR",P,2,"TRAE",L,12726,1,2002-02-14,1.270,1.396,,,,,OSU,
TD023,2,"LIDET_HBR",P,2,"TRAE",L,12766,2,1999-10-08,1.340,1.434,2.060,62.500,2.690,0.330,OSU,
TD023,2,"LIDET_HBR",1,2,"TRAE",L,2766,2,1999-10-08,1.430,1.581,4.190,56.380,2.460,0.400,OSU,
TD023,2,"LIDET_HBR",P,2,"TRAE",L,12766,1,2002-02-14,1.510,1.642,,,,,OSU,
TD023,2,"LIDET_HBR",1,2,"TRAE",L,2766,1,2002-02-14,1.520,1.704,,,,,OSU,
TD023,2,"LIDET_HBR",4,3,"TRAE",L,2759,2,1999-10-08,1.250,1.432,5.830,61.010,3.110,0.370,OSU,
TD023,2,"LIDET_HBR",P,3,"TRAE",L,12762,2,1999-10-08,1.360,1.462,2.870,59.000,3.010,0.120,OSU,
TD023,2,"LIDET_HBR",4,3,"TRAE",L,2759,1,2002-02-14,1.330,1.463,,,,,OSU,
TD023,2,"LIDET_HBR",2,3,"TRAE",L,2761,2,1999-10-08,1.380,1.482,2.120,58.750,2.750,0.190,OSU,
TD023,2,"LIDET_HBR",3,3,"TRAE",L,2760,1,2002-02-14,1.460,1.620,,,,,OSU,
TD023,2,"LIDET_HBR",P,3,"TRAE",L,12762,1,2002-02-14,1.530,1.655,,,,,OSU,
TD023,2,"LIDET_HBR",2,3,"TRAE",L,2761,1,2002-02-14,1.540,1.670,,,,,OSU,
TD023,2,"LIDET_HBR",3,3,"TRAE",L,2760,2,1999-10-08,1.490,1.691,5.230,61.480,3.060,0.190,OSU,
TD023,2,"LIDET_HBR",3,4,"TRAE",L,2756,2,1999-10-08,1.310,1.370,2.970,58.590,3.340,0.120,OSU,
TD023,2,"LIDET_HBR",P,4,"TRAE",L,12758,2,1999-10-08,1.480,1.589,2.260,58.690,3.040,0.180,OSU,
TD023,2,"LIDET_HBR",1,4,"TRAE",L,2758,2,1999-10-08,1.640,1.785,1.610,57.240,3.480,0.640,OSU,
TD023,2,"LIDET_HBR",3,4,"TRAE",L,2756,1,2002-02-14,1.610,1.881,,,,,OSU,
TD023,2,"LIDET_HBR",P,4,"TRAE",L,12758,1,2002-02-14,1.680,1.927,,,,,OSU,
TD023,2,"LIDET_HBR",1,4,"TRAE",L,2758,1,2002-02-14,1.940,2.307,,,,,OSU,
TD023,2,"LIDET_HBR",4,4,"TRAE",L,2755,1,2002-02-14,2.220,2.579,,,,,OSU,
TD023,2,"LIDET_HBR",4,4,"TRAE",L,2755,2,1999-10-08,2.320,2.712,2.710,51.250,2.580,0.690,OSU,
TD023,2,"LIDET_HBR",2,5,"TRAE",L,2753,1,2002-02-14,1.600,1.636,,,,,OSU,
TD023,2,"LIDET_HBR",4,5,"TRAE",L,2751,1,2002-02-14,1.550,1.735,,,,,OSU,
TD023,2,"LIDET_HBR",2,5,"TRAE",L,2753,1,2002-02-14,1.600,1.826,,,,,OSU,
TD023,2,"LIDET_HBR",4,5,"TRAE",L,2751,1,2002-02-14,1.550,1.867,,,,,OSU,
TD023,2,"LIDET_HBR",3,5,"TRAE",L,2752,1,2002-02-14,1.860,2.050,,,,,OSU,
TD023,2,"LIDET_HBR",P,5,"TRAE",L,12754,2,1999-10-08,1.870,2.073,2.020,55.910,3.020,0.140,OSU,
TD023,2,"LIDET_HBR",3,5,"TRAE",L,2752,1,2002-02-14,1.860,2.181,,,,,OSU,
TD023,2,"LIDET_HBR",P,5,"TRAE",L,12754,1,2002-02-14,2.030,2.338,,,,,OSU,
TD023,2,"LIDET_HBR",1,5,"TRAE",L,2754,1,2002-02-14,2.290,2.768,,,,,OSU,
TD023,2,"LIDET_HBR",1,5,"TRAE",L,2754,1,2002-02-14,2.290,2.775,,,,,OSU,
TD023,2,"LIDET_HBR",4,6,"TRAE",L,2748,1,2002-02-14,2.120,2.358,,,,,OSU,
TD023,2,"LIDET_HBR",2,6,"TRAE",L,2749,1,2002-02-14,2.160,2.548,,,,,OSU,
TD023,2,"LIDET_HBR",3,6,"TRAE",L,2747,1,2002-02-14,2.480,2.743,,,,,OSU,
TD023,2,"LIDET_HBR",1,6,"TRAE",L,2750,1,2002-02-14,2.380,2.861,,,,,OSU,
TD023,2,"LIDET_HBR",2,2,"VOFE",L,8656,2,1999-10-08,1.700,1.778,3.550,46.610,2.070,0.530,OSU,
TD023,2,"LIDET_HBR",3,2,"VOFE",L,8655,2,1999-10-08,1.760,1.835,2.880,47.580,2.110,0.380,OSU,
TD023,2,"LIDET_HBR",P,2,"VOFE",L,18657,2,1999-10-08,1.770,1.944,0.820,48.610,1.590,0.530,OSU,
TD023,2,"LIDET_HBR",1,2,"VOFE",L,8657,2,1999-10-08,1.870,2.069,2.180,48.480,2.080,0.680,OSU,
TD023,2,"LIDET_HBR",4,2,"VOFE",L,8654,2,1999-10-08,2.080,2.230,2.030,48.610,1.790,0.150,OSU,
TD023,2,"LIDET_HBR",1,2,"VOFE",L,8657,1,2002-02-14,2.180,2.348,,,,,OSU,
TD023,2,"LIDET_HBR",P,2,"VOFE",L,18657,1,2002-02-14,2.270,2.366,,,,,OSU,
TD023,2,"LIDET_HBR",2,2,"VOFE",L,8656,1,2002-02-14,2.320,2.486,,,,,OSU,
TD023,2,"LIDET_HBR",3,2,"VOFE",L,8655,1,2002-02-14,2.370,2.508,,,,,OSU,
TD023,2,"LIDET_HBR",4,2,"VOFE",L,8654,1,2002-02-14,2.480,2.631,,,,,OSU,
TD023,2,"LIDET_HFR",I,0,"ACPE",L,99450,,2003-01-01,0.500,0.527,,,,,OSU,
TD023,2,"LIDET_HFR",I,0,"ACRU",L,99448,,2003-01-01,0.850,0.903,,,,,OSU,
TD023,2,"LIDET_HFR",2,1,"ACSA",L,3795,2,1999-10-08,1.340,1.447,4.110,43.700,1.870,2.380,OSU,
TD023,2,"LIDET_HFR",2,1,"ACSA",L,3795,1,2002-02-14,1.370,1.477,,,,,OSU,
TD023,2,"LIDET_HFR",P,1,"ACSA",L,13796,2,1999-10-08,1.460,1.570,2.550,45.910,2.380,1.970,OSU,
TD023,2,"LIDET_HFR",1,1,"ACSA",L,3796,2,1999-10-08,1.480,1.581,4.180,43.140,2.180,2.080,OSU,
TD023,2,"LIDET_HFR",1,1,"ACSA",L,3796,1,2002-02-14,1.560,1.675,,,,,OSU,
TD023,2,"LIDET_HFR",P,1,"ACSA",L,13796,1,2002-02-14,1.570,1.689,,,,,OSU,
TD023,2,"LIDET_HFR",4,1,"ACSA",L,3793,1,2002-02-14,1.600,1.730,,,,,OSU,
TD023,2,"LIDET_HFR",4,1,"ACSA",L,3793,2,1999-10-08,1.610,1.735,2.820,45.700,2.570,2.190,OSU,
TD023,2,"LIDET_HFR",3,1,"ACSA",L,3794,2,1999-10-08,1.660,1.849,3.940,48.120,2.840,2.000,OSU,
TD023,2,"LIDET_HFR",3,1,"ACSA",L,3794,1,2002-02-14,1.680,1.884,,,,,OSU,
TD023,2,"LIDET_HFR",P,2,"ACSA",L,13792,1,2002-02-14,1.670,1.849,,,,,OSU,
TD023,2,"LIDET_HFR",3,2,"ACSA",L,3790,2,1999-10-08,1.720,1.901,1.630,46.970,2.270,1.390,OSU,
TD023,2,"LIDET_HFR",P,2,"ACSA",L,13792,2,1999-10-08,1.710,1.913,0.720,45.900,2.450,0.930,OSU,
TD023,2,"LIDET_HFR",3,2,"ACSA",L,3790,1,2002-02-14,1.820,1.998,,,,,OSU,
TD023,2,"LIDET_HFR",1,2,"ACSA",L,3792,2,1999-10-08,1.840,2.002,0.380,45.110,1.790,1.610,OSU,
TD023,2,"LIDET_HFR",1,2,"ACSA",L,3792,1,2002-02-14,1.860,2.019,,,,,OSU,
TD023,2,"LIDET_HFR",4,2,"ACSA",L,3789,,2003-01-13,1.890,2.154,,,,,OSU,
TD023,2,"LIDET_HFR",2,2,"ACSA",L,3791,,2003-01-13,2.220,2.470,,,,,OSU,
TD023,2,"LIDET_HFR",3,3,"ACSA",L,3786,1,2002-02-14,1.620,1.838,,,,,OSU,
TD023,2,"LIDET_HFR",1,3,"ACSA",L,3788,1,2002-02-14,1.700,1.888,,,,,OSU,
TD023,2,"LIDET_HFR",2,3,"ACSA",L,3787,1,2002-02-14,1.770,1.939,,,,,OSU,
TD023,2,"LIDET_HFR",P,3,"ACSA",L,13788,1,2002-02-14,1.740,1.953,,,,,OSU,
TD023,2,"LIDET_HFR",1,3,"ACSA",L,3788,2,1999-10-08,1.790,2.016,1.700,44.270,2.510,1.480,OSU,
TD023,2,"LIDET_HFR",P,3,"ACSA",L,13788,2,1999-10-08,1.780,2.027,2.810,45.530,1.700,1.260,OSU,
TD023,2,"LIDET_HFR",3,3,"ACSA",L,3786,2,1999-10-08,1.760,2.041,1.580,46.050,1.930,1.070,OSU,
TD023,2,"LIDET_HFR",2,3,"ACSA",L,3787,2,1999-10-08,1.920,2.102,2.050,43.330,1.960,1.530,OSU,
TD023,2,"LIDET_HFR",4,3,"ACSA",L,3785,,2003-01-13,2.180,2.616,,,,,OSU,
TD023,2,"LIDET_HFR",2,4,"ACSA",L,3783,2,1999-10-08,1.490,1.870,3.570,52.910,3.720,0.620,OSU,
TD023,2,"LIDET_HFR",2,4,"ACSA",L,3783,1,2002-02-14,1.740,2.143,,,,,OSU,
TD023,2,"LIDET_HFR",3,4,"ACSA",L,3782,1,2002-02-14,1.860,2.154,,,,,OSU,
TD023,2,"LIDET_HFR",3,4,"ACSA",L,3782,2,1999-10-08,1.860,2.164,0.260,47.750,2.890,1.450,OSU,
TD023,2,"LIDET_HFR",1,4,"ACSA",L,3784,1,2002-02-14,1.950,2.277,,,,,OSU,
TD023,2,"LIDET_HFR",1,4,"ACSA",L,3784,2,1999-10-08,1.980,2.282,1.390,47.910,2.540,1.450,OSU,
TD023,2,"LIDET_HFR",P,4,"ACSA",L,13784,2,1999-10-08,2.130,2.395,0.690,47.020,2.540,1.190,OSU,
TD023,2,"LIDET_HFR",P,4,"ACSA",L,13784,1,2002-02-14,2.190,2.486,,,,,OSU,
TD023,2,"LIDET_HFR",4,4,"ACSA",L,3781,2,1999-10-08,2.200,2.549,0.910,46.290,2.740,0.920,OSU,
TD023,2,"LIDET_HFR",4,4,"ACSA",L,3781,1,2002-02-14,2.280,2.570,,,,,OSU,
TD023,2,"LIDET_HFR",3,5,"ACSA",L,3778,2,1999-10-08,1.810,2.015,1.290,44.360,2.800,1.120,OSU,
TD023,2,"LIDET_HFR",2,5,"ACSA",L,3779,2,1999-10-08,1.900,2.107,1.260,45.690,3.240,1.810,OSU,
TD023,2,"LIDET_HFR",1,5,"ACSA",L,3780,2,1999-10-08,1.870,2.179,3.330,50.110,3.640,1.220,OSU,
TD023,2,"LIDET_HFR",4,5,"ACSA",L,3777,2,1999-10-08,1.860,2.180,1.910,50.510,3.240,0.480,OSU,
TD023,2,"LIDET_HFR",3,5,"ACSA",L,3778,1,2002-02-14,1.940,2.268,,,,,OSU,
TD023,2,"LIDET_HFR",P,5,"ACSA",L,13780,1,2002-02-14,2.120,2.361,,,,,OSU,
TD023,2,"LIDET_HFR",2,5,"ACSA",L,3779,1,2002-02-14,2.080,2.401,,,,,OSU,
TD023,2,"LIDET_HFR",1,5,"ACSA",L,3780,1,2002-02-14,2.180,2.660,,,,,OSU,
TD023,2,"LIDET_HFR",4,5,"ACSA",L,3777,1,2002-02-14,2.240,2.819,,,,,OSU,
TD023,2,"LIDET_HFR",1,6,"ACSA",L,3776,1,2002-02-14,1.920,2.304,,,,,OSU,
TD023,2,"LIDET_HFR",4,6,"ACSA",L,3773,1,2002-02-14,2.220,2.407,,,,,OSU,
TD023,2,"LIDET_HFR",P,6,"ACSA",L,13776,1,2002-02-14,2.140,2.502,,,,,OSU,
TD023,2,"LIDET_HFR",2,6,"ACSA",L,3775,1,2002-02-14,2.090,2.543,,,,,OSU,
TD023,2,"LIDET_HFR",3,7,"ACSA",L,3770,1,2002-02-14,2.000,2.244,,,,,OSU,
TD023,2,"LIDET_HFR",2,7,"ACSA",L,3771,1,2002-02-14,2.080,2.282,,,,,OSU,
TD023,2,"LIDET_HFR",1,7,"ACSA",L,3772,1,2002-02-14,2.120,2.367,,,,,OSU,
TD023,2,"LIDET_HFR",P,7,"ACSA",L,13772,1,2002-02-14,2.070,2.371,,,,,OSU,
TD023,2,"LIDET_HFR",4,7,"ACSA",L,3769,1,2002-02-14,2.210,2.569,,,,,OSU,
TD023,2,"LIDET_HFR",1,9,"ACSA",L,3765,1,2002-02-14,2.120,2.390,,,,,OSU,
TD023,2,"LIDET_HFR",2,9,"ACSA",L,3763,1,2002-02-14,2.150,2.488,,,,,OSU,
TD023,2,"LIDET_HFR",3,9,"ACSA",L,3762,1,2002-02-14,2.180,2.575,,,,,OSU,
TD023,2,"LIDET_HFR",P,9,"ACSA",L,13765,1,2002-02-14,2.270,2.621,,,,,OSU,
TD023,2,"LIDET_HFR",4,9,"ACSA",L,3761,1,2002-02-14,2.170,2.794,,,,,OSU,
TD023,2,"LIDET_HFR",3,10,"ACSA",L,3758,,2002-12-20,2.190,2.488,,,,,OSU,
