STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,MESH,FILL_DATE,IADW,IODW
TD023,1,"LIDET_CWT",4,6,"TRAE",L,2817,1.0,1990-02-22,10.175,9.697
TD023,1,"LIDET_CWT",4,7,"ACSA",L,3672,1.0,1990-03-01,9.958,9.450
TD023,1,"LIDET_CWT",4,7,"ANGE",R,46343,0.1,1990-04-05,6.993,6.566
TD023,1,"LIDET_CWT",4,7,"DRGL",L,5493,1.0,1990-03-09,10.022,9.541
TD023,1,"LIDET_CWT",4,7,"DRGL",R,47453,0.1,1990-04-12,7.075,6.693
TD023,1,"LIDET_CWT",4,7,"FAGR",L,174,1.0,1990-02-01,10.033,9.582
TD023,1,"LIDET_CWT",4,7,"GOBA",W,68975,,1990-07-10,47.243,43.605
TD023,1,"LIDET_CWT",4,7,"PIEL",R,47833,0.1,1990-05-01,7.014,6.586
TD023,1,"LIDET_CWT",4,7,"PIRE",L,2153,1.0,1990-02-07,10.026,9.745
TD023,1,"LIDET_CWT",4,7,"QUPR",L,4624,1.0,1990-03-07,10.011,9.330
TD023,1,"LIDET_CWT",4,7,"THPL",L,1417,1.0,1990-02-06,10.058,9.535
TD023,1,"LIDET_CWT",4,7,"TRAE",L,2813,1.0,1990-02-22,10.152,9.675
TD023,1,"LIDET_CWT",4,8,"ACSA",L,3668,1.0,1990-03-01,10.053,9.540
TD023,1,"LIDET_CWT",4,8,"ANGE",R,46339,0.1,1990-04-05,7.045,6.615
TD023,1,"LIDET_CWT",4,8,"DRGL",L,5489,1.0,1990-03-09,9.979,9.500
TD023,1,"LIDET_CWT",4,8,"DRGL",R,47449,0.1,1990-04-12,7.066,6.684
TD023,1,"LIDET_CWT",4,8,"GOBA",W,68979,,1990-07-10,49.325,45.527
TD023,1,"LIDET_CWT",4,8,"PIEL",R,47829,0.1,1990-05-01,7.037,6.608
TD023,1,"LIDET_CWT",4,8,"PIRE",L,2149,1.0,1990-02-07,10.066,9.784
TD023,1,"LIDET_CWT",4,8,"QUPR",L,4620,1.0,1990-03-07,10.044,9.361
TD023,1,"LIDET_CWT",4,8,"RHMA",L,637,1.0,1990-03-02,10.104,9.366
TD023,1,"LIDET_CWT",4,8,"THPL",L,1413,1.0,1990-02-06,10.051,9.528
TD023,1,"LIDET_CWT",4,8,"TRAE",L,2809,1.0,1990-02-22,10.084,9.610
TD023,1,"LIDET_CWT",4,9,"ACSA",L,3664,1.0,1990-03-01,9.998,9.488
TD023,1,"LIDET_CWT",4,9,"ANGE",R,46335,0.1,1990-04-05,7.042,6.612
TD023,1,"LIDET_CWT",4,9,"DRGL",L,5485,1.0,1990-03-09,10.002,9.522
TD023,1,"LIDET_CWT",4,9,"DRGL",R,47445,0.1,1990-04-12,7.051,6.670
TD023,1,"LIDET_CWT",4,9,"GOBA",W,68983,,1990-07-10,48.411,44.683
TD023,1,"LIDET_CWT",4,9,"LATR",L,503,1.0,1990-02-01,9.999,9.479
TD023,1,"LIDET_CWT",4,9,"PIEL",R,47825,0.1,1990-05-01,7.000,6.573
TD023,1,"LIDET_CWT",4,9,"PIRE",L,2145,1.0,1990-02-07,9.961,9.682
TD023,1,"LIDET_CWT",4,9,"QUPR",L,4616,1.0,1990-03-07,10.062,9.378
TD023,1,"LIDET_CWT",4,9,"THPL",L,1409,1.0,1990-02-06,10.075,9.551
TD023,1,"LIDET_CWT",4,9,"TRAE",L,2805,1.0,1990-02-22,10.075,9.601
TD023,1,"LIDET_CWT",4,10,"ACSA",L,3660,1.0,1990-03-01,10.038,9.526
TD023,1,"LIDET_CWT",4,10,"AMBR",L,349,1.0,1990-02-01,9.946,9.429
TD023,1,"LIDET_CWT",4,10,"ANGE",R,46331,0.1,1990-04-05,7.041,6.611
TD023,1,"LIDET_CWT",4,10,"DRGL",L,5481,1.0,1990-03-09,10.048,9.566
TD023,1,"LIDET_CWT",4,10,"DRGL",R,47441,0.1,1990-04-12,7.017,6.638
TD023,1,"LIDET_CWT",4,10,"GOBA",W,68987,,1990-07-10,50.499,46.611
TD023,1,"LIDET_CWT",4,10,"PIEL",R,47821,0.1,1990-05-01,6.950,6.526
TD023,1,"LIDET_CWT",4,10,"PIRE",L,2141,1.0,1990-02-07,10.014,9.734
TD023,1,"LIDET_CWT",4,10,"QUPR",L,4612,1.0,1990-03-07,10.090,9.404
TD023,1,"LIDET_CWT",4,10,"THPL",L,1405,1.0,1990-02-06,10.009,9.489
TD023,1,"LIDET_CWT",4,10,"TRAE",L,2801,1.0,1990-02-22,10.054,9.581
TD023,1,"LIDET_HBR",1,1,"ACSA",L,3836,1.0,1990-03-01,10.061,9.548
TD023,1,"LIDET_HBR",1,1,"ANGE",R,46150,0.1,1990-03-15,7.060,6.749
TD023,1,"LIDET_HBR",1,1,"DRGL",L,5579,1.0,1990-03-12,10.037,9.686
TD023,1,"LIDET_HBR",1,1,"DRGL",R,47600,0.1,1990-04-13,7.012,6.703
TD023,1,"LIDET_HBR",1,1,"GOBA",W,60028,,1990-07-10,46.805,43.201
TD023,1,"LIDET_HBR",1,1,"MYCE",L,27,1.0,1990-02-01,10.060,9.607
TD023,1,"LIDET_HBR",1,1,"PIEL",R,47980,0.1,1990-05-02,7.057,6.429
TD023,1,"LIDET_HBR",1,1,"PIRE",L,2100,1.0,1990-02-07,10.002,9.722
TD023,1,"LIDET_HBR",1,1,"QUPR",L,4771,1.0,1990-03-08,9.957,9.210
TD023,1,"LIDET_HBR",1,1,"THPL",L,1324,1.0,1990-02-06,10.069,9.545
TD023,1,"LIDET_HBR",1,1,"TRAE",L,2770,1.0,1990-02-21,10.012,9.421
TD023,1,"LIDET_HBR",1,2,"ACSA",L,3832,1.0,1990-03-01,10.081,9.567
TD023,1,"LIDET_HBR",1,2,"ANGE",R,46146,0.1,1990-03-15,7.011,6.703
TD023,1,"LIDET_HBR",1,2,"DRGL",L,5575,1.0,1990-03-12,10.036,9.685
TD023,1,"LIDET_HBR",1,2,"DRGL",R,47596,0.1,1990-04-13,7.056,6.746
TD023,1,"LIDET_HBR",1,2,"GOBA",W,60032,,1990-07-10,37.680,34.779
TD023,1,"LIDET_HBR",1,2,"PIEL",R,47976,0.1,1990-05-02,7.040,6.413
TD023,1,"LIDET_HBR",1,2,"PIRE",L,2095,1.0,1990-02-07,10.025,9.744
TD023,1,"LIDET_HBR",1,2,"QUPR",L,4767,1.0,1990-03-08,10.034,9.281
TD023,1,"LIDET_HBR",1,2,"THPL",L,1320,1.0,1990-02-06,10.073,9.549
TD023,1,"LIDET_HBR",1,2,"TRAE",L,2766,1.0,1990-02-21,10.007,9.417
TD023,1,"LIDET_HBR",1,2,"VOFE",L,8657,1.0,1990-05-08,10.082,9.386
TD023,1,"LIDET_HBR",1,3,"ACSA",L,3828,1.0,1990-03-01,10.006,9.496
TD023,1,"LIDET_HBR",1,3,"ANGE",R,46142,0.1,1990-03-15,7.049,6.739
TD023,1,"LIDET_HBR",1,3,"DRGL",L,5571,1.0,1990-03-12,10.022,9.671
TD023,1,"LIDET_HBR",1,3,"DRGL",R,47592,0.1,1990-04-13,7.016,6.707
TD023,1,"LIDET_HBR",1,3,"GOBA",W,60036,,1990-07-10,49.498,45.687
TD023,1,"LIDET_HBR",1,3,"PIEL",L,680,1.0,1990-05-18,9.997,9.467
TD023,1,"LIDET_HBR",1,3,"PIEL",R,47972,0.1,1990-05-02,7.012,6.388
TD023,1,"LIDET_HBR",1,3,"PIRE",L,2091,1.0,1990-02-07,10.005,9.725
TD023,1,"LIDET_HBR",1,3,"QUPR",L,4763,1.0,1990-03-08,10.018,9.267
TD023,1,"LIDET_HBR",1,3,"THPL",L,1316,1.0,1990-02-06,10.031,9.509
TD023,1,"LIDET_HBR",1,3,"TRAE",L,2762,1.0,1990-02-21,10.044,9.451
TD023,1,"LIDET_HBR",1,4,"ACSA",L,3824,1.0,1990-03-01,10.036,9.524
TD023,1,"LIDET_HBR",1,4,"ANGE",R,46138,0.1,1990-03-15,6.972,6.665
TD023,1,"LIDET_HBR",1,4,"DRGL",L,5567,1.0,1990-03-12,10.040,9.689
TD023,1,"LIDET_HBR",1,4,"DRGL",R,47588,0.1,1990-04-13,7.025,6.716
TD023,1,"LIDET_HBR",1,4,"GOBA",W,60040,,1990-07-10,50.271,46.400
TD023,1,"LIDET_HBR",1,4,"KOMY",L,560,1.0,1990-02-01,10.049,9.547
TD023,1,"LIDET_HBR",1,4,"PIEL",R,47968,0.1,1990-05-02,7.044,6.417
TD023,1,"LIDET_HBR",1,4,"PIRE",L,2087,1.0,1990-02-07,10.060,9.778
TD023,1,"LIDET_HBR",1,4,"QUPR",L,4759,1.0,1990-03-08,10.039,9.286
TD023,1,"LIDET_HBR",1,4,"THPL",L,1312,1.0,1990-02-06,10.055,9.532
TD023,1,"LIDET_HBR",1,4,"TRAE",L,2758,1.0,1990-02-21,10.090,9.495
TD023,1,"LIDET_HBR",1,5,"ACSA",L,3820,1.0,1990-03-01,10.076,9.562
TD023,1,"LIDET_HBR",1,5,"ANGE",R,46134,0.1,1990-03-15,6.975,6.668
TD023,1,"LIDET_HBR",1,5,"BELU",L,116,1.0,1990-02-01,10.061,9.608
TD023,1,"LIDET_HBR",1,5,"DRGL",L,5563,1.0,1990-03-12,9.947,9.599
TD023,1,"LIDET_HBR",1,5,"DRGL",R,47584,0.1,1990-04-13,7.008,6.700
TD023,1,"LIDET_HBR",1,5,"GOBA",W,60044,,1990-07-10,47.483,43.827
TD023,1,"LIDET_HBR",1,5,"PIEL",R,47964,0.1,1990-05-02,7.013,6.389
TD023,1,"LIDET_HBR",1,5,"PIRE",L,2083,1.0,1990-02-07,10.017,9.737
TD023,1,"LIDET_HBR",1,5,"QUPR",L,4755,1.0,1990-03-08,9.968,9.220
TD023,1,"LIDET_HBR",1,5,"THPL",L,1308,1.0,1990-02-06,10.104,9.579
TD023,1,"LIDET_HBR",1,5,"TRAE",L,2754,1.0,1990-02-21,10.137,9.539
TD023,1,"LIDET_HBR",1,6,"ACSA",L,3816,1.0,1990-03-01,10.028,9.517
TD023,1,"LIDET_HBR",1,6,"ANGE",R,46130,0.1,1990-03-15,7.051,6.741
TD023,1,"LIDET_HBR",1,6,"CONU",L,274,1.0,1990-02-01,10.051,9.599
TD023,1,"LIDET_HBR",1,6,"DRGL",L,5559,1.0,1990-03-12,10.020,9.669
TD023,1,"LIDET_HBR",1,6,"DRGL",R,47580,0.1,1990-04-13,7.049,6.739
TD023,1,"LIDET_HBR",1,6,"GOBA",W,60048,,1990-07-10,48.723,44.971
TD023,1,"LIDET_HBR",1,6,"PIEL",R,47960,0.1,1990-05-02,6.974,6.353
TD023,1,"LIDET_HBR",1,6,"PIRE",L,2079,1.0,1990-02-07,10.011,9.731
TD023,1,"LIDET_HBR",1,6,"QUPR",L,4751,1.0,1990-03-08,10.025,9.273
TD023,1,"LIDET_HBR",1,6,"THPL",L,1304,1.0,1990-02-06,9.980,9.461
TD023,1,"LIDET_HBR",1,6,"TRAE",L,2750,1.0,1990-02-21,10.105,9.509
TD023,1,"LIDET_HBR",1,7,"ACSA",L,3812,1.0,1990-03-01,10.015,9.504
TD023,1,"LIDET_HBR",1,7,"ANGE",R,46126,0.1,1990-03-15,7.029,6.720
TD023,1,"LIDET_HBR",1,7,"DRGL",L,5555,1.0,1990-03-12,10.076,9.723
TD023,1,"LIDET_HBR",1,7,"DRGL",R,47576,0.1,1990-04-13,7.012,6.703
TD023,1,"LIDET_HBR",1,7,"GOBA",W,60052,,1990-07-10,49.298,45.502
TD023,1,"LIDET_HBR",1,7,"PIEL",R,47956,0.1,1990-05-02,6.978,6.357
TD023,1,"LIDET_HBR",1,7,"PIRE",L,2075,1.0,1990-02-07,9.986,9.706
TD023,1,"LIDET_HBR",1,7,"QUPR",L,4747,1.0,1990-03-08,10.057,9.303
TD023,1,"LIDET_HBR",1,7,"THPL",L,1300,1.0,1990-02-06,9.999,9.479
TD023,1,"LIDET_HBR",1,7,"TRAE",L,2746,1.0,1990-02-21,10.092,9.497
TD023,1,"LIDET_HBR",1,7,"VOFE",L,8653,1.0,1990-05-08,10.035,9.343
TD023,1,"LIDET_HBR",1,8,"ACSA",L,3808,1.0,1990-03-01,10.009,9.499
TD023,1,"LIDET_HBR",1,8,"ANGE",R,46122,0.1,1990-03-15,6.998,6.690
TD023,1,"LIDET_HBR",1,8,"DRGL",L,5551,1.0,1990-03-12,10.073,9.720
TD023,1,"LIDET_HBR",1,8,"DRGL",R,47572,0.1,1990-04-13,7.084,6.772
TD023,1,"LIDET_HBR",1,8,"GOBA",W,60056,,1990-07-10,47.388,43.739
TD023,1,"LIDET_HBR",1,8,"PIEL",R,47952,0.1,1990-05-02,6.972,6.351
TD023,1,"LIDET_HBR",1,8,"PIRE",L,2071,1.0,1990-02-07,10.024,9.743
TD023,1,"LIDET_HBR",1,8,"PSME",L,236,1.0,1990-02-01,10.038,9.596
TD023,1,"LIDET_HBR",1,8,"QUPR",L,4743,1.0,1990-03-08,9.951,9.205
TD023,1,"LIDET_HBR",1,8,"THPL",L,1296,1.0,1990-02-06,9.964,9.446
TD023,1,"LIDET_HBR",1,8,"TRAE",L,2742,1.0,1990-02-21,10.110,9.514
TD023,1,"LIDET_HBR",1,9,"ACSA",L,3804,1.0,1990-03-01,9.999,9.489
TD023,1,"LIDET_HBR",1,9,"ANGE",R,46118,0.1,1990-03-15,7.099,6.787
TD023,1,"LIDET_HBR",1,9,"DRGL",L,5547,1.0,1990-03-12,9.998,9.648
TD023,1,"LIDET_HBR",1,9,"DRGL",R,47568,0.1,1990-04-13,7.041,6.731
TD023,1,"LIDET_HBR",1,9,"FAGR",L,195,1.0,1990-02-01,10.058,9.605
TD023,1,"LIDET_HBR",1,9,"GOBA",W,60060,,1990-07-10,50.384,46.504
TD023,1,"LIDET_HBR",1,9,"PIEL",R,47948,0.1,1990-05-02,6.977,6.356
TD023,1,"LIDET_HBR",1,9,"PIRE",L,2067,1.0,1990-02-07,10.023,9.742
TD023,1,"LIDET_HBR",1,9,"QUPR",L,4739,1.0,1990-03-08,9.930,9.185
TD023,1,"LIDET_HBR",1,9,"THPL",L,1292,1.0,1990-02-06,10.022,9.501
TD023,1,"LIDET_HBR",1,9,"TRAE",L,2738,1.0,1990-02-21,9.993,9.403
TD023,1,"LIDET_HBR",1,10,"ACSA",L,3800,1.0,1990-03-01,10.033,9.521
TD023,1,"LIDET_HBR",1,10,"ANGE",R,46114,0.1,1990-03-15,7.029,6.720
TD023,1,"LIDET_HBR",1,10,"DRGL",L,5543,1.0,1990-03-12,9.967,9.618
TD023,1,"LIDET_HBR",1,10,"DRGL",R,47564,0.1,1990-04-13,7.027,6.718
TD023,1,"LIDET_HBR",1,10,"GOBA",W,60064,,1990-07-10,43.412,40.069
TD023,1,"LIDET_HBR",1,10,"PIEL",R,47944,0.1,1990-05-02,6.989,6.367
TD023,1,"LIDET_HBR",1,10,"PIRE",L,2063,1.0,1990-02-07,9.983,9.703
TD023,1,"LIDET_HBR",1,10,"POTR",L,142,1.0,1990-02-01,10.148,9.691
TD023,1,"LIDET_HBR",1,10,"QUPR",L,4735,1.0,1990-03-08,10.049,9.295
TD023,1,"LIDET_HBR",1,10,"THPL",L,1288,1.0,1990-02-06,9.974,9.455
TD023,1,"LIDET_HBR",1,10,"TRAE",L,2734,1.0,1990-02-21,10.012,9.421
TD023,1,"LIDET_HBR",2,1,"ACSA",L,3835,1.0,1990-03-01,10.001,9.491
TD023,1,"LIDET_HBR",2,1,"ANGE",R,46149,0.1,1990-03-15,6.997,6.689
TD023,1,"LIDET_HBR",2,1,"DRGL",L,5578,1.0,1990-03-12,9.953,9.605
TD023,1,"LIDET_HBR",2,1,"DRGL",R,47599,0.1,1990-04-13,7.037,6.727
TD023,1,"LIDET_HBR",2,1,"GOBA",W,60029,,1990-07-10,46.482,42.903
TD023,1,"LIDET_HBR",2,1,"MYCE",L,26,1.0,1990-02-01,10.014,9.563
TD023,1,"LIDET_HBR",2,1,"PIEL",R,47979,0.1,1990-05-02,7.026,6.401
TD023,1,"LIDET_HBR",2,1,"PIRE",L,2099,1.0,1990-02-07,9.973,9.694
TD023,1,"LIDET_HBR",2,1,"QUPR",L,4770,1.0,1990-03-08,10.063,9.308
TD023,1,"LIDET_HBR",2,1,"THPL",L,1323,1.0,1990-02-06,9.961,9.443
TD023,1,"LIDET_HBR",2,1,"TRAE",L,2769,1.0,1990-02-21,10.158,9.559
TD023,1,"LIDET_HBR",2,2,"ACSA",L,3831,1.0,1990-03-01,10.003,9.493
TD023,1,"LIDET_HBR",2,2,"ANGE",R,46145,0.1,1990-03-15,7.027,6.718
TD023,1,"LIDET_HBR",2,2,"DRGL",L,5574,1.0,1990-03-12,10.088,9.735
TD023,1,"LIDET_HBR",2,2,"DRGL",R,47595,0.1,1990-04-13,7.035,6.725
TD023,1,"LIDET_HBR",2,2,"GOBA",W,60033,,1990-07-10,48.049,44.349
TD023,1,"LIDET_HBR",2,2,"PIEL",R,47975,0.1,1990-05-02,7.015,6.391
TD023,1,"LIDET_HBR",2,2,"PIRE",L,2094,1.0,1990-02-07,10.059,9.777
TD023,1,"LIDET_HBR",2,2,"QUPR",L,4766,1.0,1990-03-08,9.985,9.236
TD023,1,"LIDET_HBR",2,2,"THPL",L,1319,1.0,1990-02-06,9.968,9.450
TD023,1,"LIDET_HBR",2,2,"TRAE",L,2765,1.0,1990-02-21,10.069,9.475
TD023,1,"LIDET_HBR",2,2,"VOFE",L,8656,1.0,1990-05-08,10.031,9.339
TD023,1,"LIDET_HBR",2,3,"ACSA",L,3827,1.0,1990-03-01,10.002,9.492
TD023,1,"LIDET_HBR",2,3,"ANGE",R,46141,0.1,1990-03-15,7.010,6.702
TD023,1,"LIDET_HBR",2,3,"DRGL",L,5570,1.0,1990-03-12,10.040,9.689
TD023,1,"LIDET_HBR",2,3,"DRGL",R,47591,0.1,1990-04-13,7.004,6.696
TD023,1,"LIDET_HBR",2,3,"GOBA",W,60037,,1990-07-10,39.599,36.550
TD023,1,"LIDET_HBR",2,3,"PIEL",L,679,1.0,1990-05-18,9.894,9.370
TD023,1,"LIDET_HBR",2,3,"PIEL",R,47971,0.1,1990-05-02,7.012,6.388
TD023,1,"LIDET_HBR",2,3,"PIRE",L,2090,1.0,1990-02-07,10.001,9.721
TD023,1,"LIDET_HBR",2,3,"QUPR",L,4762,1.0,1990-03-08,10.042,9.289
TD023,1,"LIDET_HBR",2,3,"THPL",L,1315,1.0,1990-02-06,9.952,9.434
TD023,1,"LIDET_HBR",2,3,"TRAE",L,2761,1.0,1990-02-21,10.098,9.502
TD023,1,"LIDET_HBR",2,4,"ACSA",L,3823,1.0,1990-03-01,10.022,9.511
TD023,1,"LIDET_HBR",2,4,"ANGE",R,46137,0.1,1990-03-15,7.034,6.725
TD023,1,"LIDET_HBR",2,4,"DRGL",L,5566,1.0,1990-03-12,10.083,9.730
TD023,1,"LIDET_HBR",2,4,"DRGL",R,47587,0.1,1990-04-13,7.027,6.718
TD023,1,"LIDET_HBR",2,4,"GOBA",W,60041,,1990-07-10,50.015,46.164
TD023,1,"LIDET_HBR",2,4,"KOMY",L,559,1.0,1990-02-01,10.063,9.560
TD023,1,"LIDET_HBR",2,4,"PIEL",R,47967,0.1,1990-05-02,7.063,6.434
TD023,1,"LIDET_HBR",2,4,"PIRE",L,2086,1.0,1990-02-07,10.015,9.735
TD023,1,"LIDET_HBR",2,4,"QUPR",L,4758,1.0,1990-03-08,9.970,9.222
TD023,1,"LIDET_HBR",2,4,"THPL",L,1311,1.0,1990-02-06,9.914,9.398
TD023,1,"LIDET_HBR",2,4,"TRAE",L,2757,1.0,1990-02-21,10.097,9.501
TD023,1,"LIDET_HBR",2,5,"ACSA",L,3819,1.0,1990-03-01,10.018,9.507
TD023,1,"LIDET_HBR",2,5,"ANGE",R,46133,0.1,1990-03-15,7.029,6.720
TD023,1,"LIDET_HBR",2,5,"BELU",L,115,1.0,1990-02-01,10.027,9.576
TD023,1,"LIDET_HBR",2,5,"DRGL",L,5562,1.0,1990-03-12,9.950,9.602
TD023,1,"LIDET_HBR",2,5,"DRGL",R,47583,0.1,1990-04-13,7.074,6.763
TD023,1,"LIDET_HBR",2,5,"GOBA",W,60045,,1990-07-10,49.274,45.480
TD023,1,"LIDET_HBR",2,5,"PIEL",R,47963,0.1,1990-05-02,6.975,6.354
TD023,1,"LIDET_HBR",2,5,"PIRE",L,2082,1.0,1990-02-07,9.994,9.714
TD023,1,"LIDET_HBR",2,5,"QUPR",L,4754,1.0,1990-03-08,10.067,9.312
TD023,1,"LIDET_HBR",2,5,"THPL",L,1307,1.0,1990-02-06,9.945,9.428
TD023,1,"LIDET_HBR",2,5,"TRAE",L,2753,1.0,1990-02-21,10.102,9.506
TD023,1,"LIDET_HBR",2,6,"ACSA",L,3815,1.0,1990-03-01,10.068,9.555
TD023,1,"LIDET_HBR",2,6,"ANGE",R,46129,0.1,1990-03-15,7.057,6.746
TD023,1,"LIDET_HBR",2,6,"CONU",L,273,1.0,1990-02-01,10.059,9.606
TD023,1,"LIDET_HBR",2,6,"DRGL",L,5558,1.0,1990-03-12,10.028,9.677
TD023,1,"LIDET_HBR",2,6,"DRGL",R,47579,0.1,1990-04-13,7.062,6.751
TD023,1,"LIDET_HBR",2,6,"GOBA",W,60049,,1990-07-10,44.217,40.812
TD023,1,"LIDET_HBR",2,6,"PIEL",R,47959,0.1,1990-05-02,7.013,6.389
TD023,1,"LIDET_HBR",2,6,"PIRE",L,2078,1.0,1990-02-07,10.042,9.761
TD023,1,"LIDET_HBR",2,6,"QUPR",L,4750,1.0,1990-03-08,9.975,9.227
TD023,1,"LIDET_HBR",2,6,"THPL",L,1303,1.0,1990-02-06,9.982,9.463
TD023,1,"LIDET_HBR",2,6,"TRAE",L,2749,1.0,1990-02-21,10.024,9.433
TD023,1,"LIDET_HBR",2,7,"ACSA",L,3811,1.0,1990-03-01,10.074,9.560
TD023,1,"LIDET_HBR",2,7,"ANGE",R,46125,0.1,1990-03-15,7.062,6.751
TD023,1,"LIDET_HBR",2,7,"DRGL",L,5554,1.0,1990-03-12,10.027,9.676
TD023,1,"LIDET_HBR",2,7,"DRGL",R,47575,0.1,1990-04-13,7.010,6.702
TD023,1,"LIDET_HBR",2,7,"GOBA",W,60053,,1990-07-10,45.377,41.883
TD023,1,"LIDET_HBR",2,7,"PIEL",R,47955,0.1,1990-05-02,6.974,6.353
TD023,1,"LIDET_HBR",2,7,"PIRE",L,2074,1.0,1990-02-07,10.077,9.795
TD023,1,"LIDET_HBR",2,7,"QUPR",L,4746,1.0,1990-03-08,10.073,9.318
TD023,1,"LIDET_HBR",2,7,"THPL",L,1299,1.0,1990-02-06,10.018,9.497
TD023,1,"LIDET_HBR",2,7,"TRAE",L,2745,1.0,1990-02-21,10.016,9.425
TD023,1,"LIDET_HBR",2,7,"VOFE",L,8652,1.0,1990-05-08,9.971,9.283
TD023,1,"LIDET_HBR",2,8,"ACSA",L,3807,1.0,1990-03-01,10.050,9.537
TD023,1,"LIDET_HBR",2,8,"ANGE",R,46121,0.1,1990-03-15,7.039,6.729
TD023,1,"LIDET_HBR",2,8,"DRGL",L,5550,1.0,1990-03-12,10.041,9.690
TD023,1,"LIDET_HBR",2,8,"DRGL",R,47571,0.1,1990-04-13,7.052,6.742
TD023,1,"LIDET_HBR",2,8,"GOBA",W,60057,,1990-07-10,45.950,42.412
TD023,1,"LIDET_HBR",2,8,"PIEL",R,47951,0.1,1990-05-02,7.022,6.397
TD023,1,"LIDET_HBR",2,8,"PIRE",L,2070,1.0,1990-02-07,9.973,9.694
TD023,1,"LIDET_HBR",2,8,"PSME",L,235,1.0,1990-02-01,10.060,9.617
TD023,1,"LIDET_HBR",2,8,"QUPR",L,4742,1.0,1990-03-08,9.976,9.228
TD023,1,"LIDET_HBR",2,8,"THPL",L,1295,1.0,1990-02-06,10.006,9.486
TD023,1,"LIDET_HBR",2,8,"TRAE",L,2741,1.0,1990-02-21,10.019,9.428
TD023,1,"LIDET_HBR",2,9,"ACSA",L,3803,1.0,1990-03-01,10.032,9.520
TD023,1,"LIDET_HBR",2,9,"ANGE",R,46117,0.1,1990-03-15,7.004,6.696
TD023,1,"LIDET_HBR",2,9,"DRGL",L,5546,1.0,1990-03-12,10.042,9.691
TD023,1,"LIDET_HBR",2,9,"DRGL",R,47567,0.1,1990-04-13,7.015,6.706
TD023,1,"LIDET_HBR",2,9,"FAGR",L,194,1.0,1990-02-01,10.101,9.646
TD023,1,"LIDET_HBR",2,9,"GOBA",W,60061,,1990-07-10,47.186,43.553
TD023,1,"LIDET_HBR",2,9,"PIEL",R,47947,0.1,1990-05-02,7.012,6.388
TD023,1,"LIDET_HBR",2,9,"PIRE",L,2066,1.0,1990-02-07,10.058,9.776
TD023,1,"LIDET_HBR",2,9,"QUPR",L,4738,1.0,1990-03-08,9.994,9.244
TD023,1,"LIDET_HBR",2,9,"THPL",L,1291,1.0,1990-02-06,9.946,9.429
TD023,1,"LIDET_HBR",2,9,"TRAE",L,2737,1.0,1990-02-21,10.086,9.491
TD023,1,"LIDET_HBR",2,10,"ACSA",L,3799,1.0,1990-03-01,10.055,9.542
TD023,1,"LIDET_HBR",2,10,"ANGE",R,46113,0.1,1990-03-15,7.021,6.712
TD023,1,"LIDET_HBR",2,10,"DRGL",L,5542,1.0,1990-03-12,9.997,9.647
TD023,1,"LIDET_HBR",2,10,"DRGL",R,47563,0.1,1990-04-13,7.015,6.706
TD023,1,"LIDET_HBR",2,10,"GOBA",W,60065,,1990-07-10,38.098,35.164
TD023,1,"LIDET_HBR",2,10,"PIEL",R,47943,0.1,1990-05-02,6.993,6.371
TD023,1,"LIDET_HBR",2,10,"PIRE",L,2062,1.0,1990-02-07,10.042,9.761
TD023,1,"LIDET_HBR",2,10,"POTR",L,141,1.0,1990-02-01,9.996,9.546
TD023,1,"LIDET_HBR",2,10,"QUPR",L,4734,1.0,1990-03-08,9.981,9.232
TD023,1,"LIDET_HBR",2,10,"THPL",L,1287,1.0,1990-02-06,10.026,9.505
TD023,1,"LIDET_HBR",2,10,"TRAE",L,2733,1.0,1990-02-21,10.009,9.418
TD023,1,"LIDET_HBR",3,1,"ACSA",L,3834,1.0,1990-03-01,10.024,9.513
TD023,1,"LIDET_HBR",3,1,"ANGE",R,46148,0.1,1990-03-15,6.993,6.685
TD023,1,"LIDET_HBR",3,1,"DRGL",L,5577,1.0,1990-03-12,9.989,9.639
TD023,1,"LIDET_HBR",3,1,"DRGL",R,47598,0.1,1990-04-13,7.071,6.760
TD023,1,"LIDET_HBR",3,1,"GOBA",W,60030,,1990-07-10,42.815,39.518
TD023,1,"LIDET_HBR",3,1,"MYCE",L,25,1.0,1990-02-01,10.054,9.602
TD023,1,"LIDET_HBR",3,1,"PIEL",R,47978,0.1,1990-05-02,6.990,6.368
TD023,1,"LIDET_HBR",3,1,"PIRE",L,2097,1.0,1990-02-07,9.982,9.703
TD023,1,"LIDET_HBR",3,1,"QUPR",L,4769,1.0,1990-03-08,10.012,9.261
TD023,1,"LIDET_HBR",3,1,"THPL",L,1322,1.0,1990-02-06,10.039,9.517
TD023,1,"LIDET_HBR",3,1,"TRAE",L,2768,1.0,1990-02-21,10.094,9.498
TD023,1,"LIDET_HBR",3,2,"ACSA",L,3830,1.0,1990-03-01,10.068,9.555
TD023,1,"LIDET_HBR",3,2,"ANGE",R,46144,0.1,1990-03-15,6.976,6.669
TD023,1,"LIDET_HBR",3,2,"DRGL",L,5573,1.0,1990-03-12,10.031,9.680
TD023,1,"LIDET_HBR",3,2,"DRGL",R,47594,0.1,1990-04-13,7.096,6.784
TD023,1,"LIDET_HBR",3,2,"GOBA",W,60034,,1990-07-10,42.942,39.635
